Name,Year,Total,Native,Foreign-born,Percent Foreign-born
Kentucky,2022,4512310.0,4331411.0,180899.0,4.009010905722346
Louisiana,2022,4590241.0,4397346.0,192895.0,4.202284803782633
Maine,2022,1385340.0,1328921.0,56419.0,4.072574241702398
Maryland,2022,6164660.0,5134950.0,1029710.0,16.70343538816415
Massachusetts,2022,6981974.0,5722103.0,1259871.0,18.044624629080545
Michigan,2022,10034118.0,9338915.0,695203.0,6.928391713153065
Minnesota,2022,5717184.0,5218358.0,498826.0,8.725029664953937
Mississippi,2022,2940057.0,2874609.0,65448.0,2.226079290299474
Missouri,2022,6177957.0,5925382.0,252575.0,4.0883256390421625
Montana,2022,1122867.0,1096591.0,26276.0,2.3400812384725884
Nebraska,2022,1967923.0,1825354.0,142569.0,7.2446432101255995
Nevada,2022,3177772.0,2576815.0,600957.0,18.911268649859085
New Hampshire,2022,1395231.0,1308480.0,86751.0,6.217680083083017
New Jersey,2022,9261699.0,7080617.0,2181082.0,23.54948050028402
New Mexico,2022,2113344.0,1916471.0,196873.0,9.315710078434936
New York,2022,19677151.0,15217399.0,4459752.0,22.664622536057177
North Carolina,2022,10698973.0,9782186.0,916787.0,8.568925260396488
North Dakota,2022,779261.0,740906.0,38355.0,4.921970944266427
Ohio,2022,11756058.0,11170120.0,585938.0,4.984136689356245
Oklahoma,2022,4019800.0,3777046.0,242754.0,6.038957162047863
Oregon,2022,4240137.0,3819194.0,420943.0,9.92758017016903
Pennsylvania,2022,12972008.0,11993835.0,978173.0,7.54064443993559
Rhode Island,2022,1093734.0,936140.0,157594.0,14.408805065948393
South Carolina,2022,5282634.0,5009259.0,273375.0,5.174975211229852
South Dakota,2022,909824.0,878167.0,31657.0,3.479464160101294
Tennessee,2022,7051339.0,6658886.0,392453.0,5.565652140678529
Texas,2022,30029572.0,24860446.0,5169126.0,17.213452126457213
Utah,2022,3380800.0,3088501.0,292299.0,8.645853052531944
Vermont,2022,647064.0,619610.0,27454.0,4.242856966235179
Virginia,2022,8683619.0,7578591.0,1105028.0,12.725431643189319
Washington,2022,7785786.0,6597394.0,1188392.0,15.263609865465092
West Virginia,2022,1775156.0,1742847.0,32309.0,1.8200653914360203
Wisconsin,2022,5892539.0,5597798.0,294741.0,5.001935498432849
Wyoming,2022,581381.0,563519.0,17862.0,3.0723398253468894
Alabama,2023,5108468.0,4905325.0,203143.0,3.9765933739821806
Alaska,2023,733406.0,678835.0,54571.0,7.440762688060911
Arizona,2023,7431344.0,6450417.0,980927.0,13.199859944580684
Arkansas,2023,3067732.0,2905392.0,162340.0,5.291857306961625
California,2023,38965193.0,28325176.0,10640017.0,27.306465542208404
Colorado,2023,5877610.0,5314509.0,563101.0,9.580441710150895
Connecticut,2023,3617176.0,3026568.0,590608.0,16.327875668753748
Delaware,2023,1031890.0,916761.0,115129.0,11.157100078496738
District of Columbia,2023,678972.0,583537.0,95435.0,14.055807897822001
Florida,2023,22610726.0,17613852.0,4996874.0,22.09957345022889
Georgia,2023,11029227.0,9754765.0,1274462.0,11.555315707982073
Hawaii,2023,1435138.0,1179383.0,255755.0,17.820934293426834
Idaho,2023,1964726.0,1852717.0,112009.0,5.700998510733813
Illinois,2023,12549689.0,10670799.0,1878890.0,14.971606069281876
Indiana,2023,6862199.0,6429547.0,432652.0,6.3048594189705085
Iowa,2023,3207004.0,3018399.0,188605.0,5.881034136533661
Kansas,2023,2940547.0,2733126.0,207421.0,7.053823659339571
Kentucky,2023,4526154.0,4324482.0,201672.0,4.455703451539652
Louisiana,2023,4573749.0,4351077.0,222672.0,4.868478790593887
Maine,2023,1395722.0,1342274.0,53448.0,3.8294158865447416
Maryland,2023,6180253.0,5128362.0,1051891.0,17.020193186266
Massachusetts,2023,7001399.0,5737819.0,1263580.0,18.04753592817664
Michigan,2023,10037261.0,9299709.0,737552.0,7.348140095191308
Minnesota,2023,5737915.0,5242563.0,495352.0,8.632961624562233
Mississippi,2023,2939690.0,2864525.0,75165.0,2.556902258401396
Missouri,2023,6196156.0,5899324.0,296832.0,4.790583064725936
Montana,2023,1132812.0,1108189.0,24623.0,2.1736175111139358
Nebraska,2023,1978379.0,1826038.0,152341.0,7.700294028596138
Nevada,2023,3194176.0,2579397.0,614779.0,19.24687305896732
New Hampshire,2023,1402054.0,1307181.0,94873.0,6.766715119389125
New Jersey,2023,9290841.0,7040410.0,2250431.0,24.22203759595068
New Mexico,2023,2114371.0,1898674.0,215697.0,10.20147362974615
New York,2023,19571216.0,15053220.0,4517996.0,23.084901827254882
North Carolina,2023,10835491.0,9840364.0,995127.0,9.183958530351784
North Dakota,2023,783926.0,752830.0,31096.0,3.966700938609001
Ohio,2023,11785935.0,11164072.0,621863.0,5.276314522352278
Oklahoma,2023,4053824.0,3805996.0,247828.0,6.113437583871426
Oregon,2023,4233358.0,3826666.0,406692.0,9.606841660922607
Pennsylvania,2023,12961683.0,11930363.0,1031320.0,7.9566827857154045
Rhode Island,2023,1095962.0,934766.0,161196.0,14.708174188521134
South Carolina,2023,5373555.0,5057117.0,316438.0,5.888801733675378
South Dakota,2023,919318.0,879375.0,39943.0,4.344851291935979
Tennessee,2023,7126489.0,6694469.0,432020.0,6.062171708957945
Texas,2023,30503301.0,25048009.0,5455292.0,17.884267673193797
Utah,2023,3417734.0,3113950.0,303784.0,8.888462355467102
Vermont,2023,647464.0,618417.0,29047.0,4.486272595850889
Virginia,2023,8715698.0,7552212.0,1163486.0,13.349315224093356
Washington,2023,7812880.0,6598947.0,1213933.0,15.537586651785256
West Virginia,2023,1770071.0,1737745.0,32326.0,1.8262544270823036
Wisconsin,2023,5910955.0,5603056.0,307899.0,5.208955236505776
Wyoming,2023,584057.0,562779.0,21278.0,3.6431375704768545
Alabama,2024,5157699.0,4926849.0,230850.0,4.475833118605797
Alaska,2024,740133.0,683297.0,56836.0,7.679160367123206
Arizona,2024,7582384.0,6564433.0,1017951.0,13.425210329627198
Arkansas,2024,3088354.0,2908245.0,180109.0,5.83187678614563
California,2024,39431263.0,28529241.0,10902022.0,27.648168408909445
Colorado,2024,5957494.0,5328811.0,628683.0,10.552809620958074
Connecticut,2024,3675069.0,3090899.0,584170.0,15.895483867105625
Delaware,2024,1051917.0,930334.0,121583.0,11.558231305321618
District of Columbia,2024,702250.0,593708.0,108542.0,15.4563189747241
Florida,2024,23372215.0,17979803.0,5392412.0,23.071891132269663
Georgia,2024,11180878.0,9847701.0,1333177.0,11.923723700410648
Hawaii,2024,1446146.0,1177301.0,268845.0,18.590446607742233
Idaho,2024,2001619.0,1875610.0,126009.0,6.295353911009038
Illinois,2024,12710158.0,10752676.0,1957482.0,15.400925779207467
Indiana,2024,6924275.0,6436904.0,487371.0,7.038585267049618
Iowa,2024,3241488.0,3037939.0,203549.0,6.279492628076983
Kansas,2024,2970606.0,2738121.0,232485.0,7.826180920660633
Kentucky,2024,4588372.0,4350141.0,238231.0,5.192059405819755
Louisiana,2024,4597740.0,4358515.0,239225.0,5.203099783806827
Maine,2024,1405012.0,1339197.0,65815.0,4.6843016287405375
Maryland,2024,6263220.0,5192368.0,1070852.0,17.097467436877515
Massachusetts,2024,7136171.0,5798360.0,1337811.0,18.74690222529701
Michigan,2024,10140459.0,9361672.0,778787.0,7.679997522794579
Minnesota,2024,5793151.0,5269602.0,523549.0,9.037378794372872
Mississippi,2024,2943045.0,2863400.0,79645.0,2.7062107443141374
Missouri,2024,6245466.0,5936952.0,308514.0,4.939807533977449
Montana,2024,1137233.0,1112847.0,24386.0,2.1443275036865797
Nebraska,2024,2005466.0,1824609.0,180857.0,9.01820325051634
Nevada,2024,3267467.0,2617756.0,649711.0,19.8842406059495
New Hampshire,2024,1409032.0,1325217.0,83815.0,5.9484099722362584
New Jersey,2024,9500851.0,7124427.0,2376424.0,25.012748857970724
New Mexico,2024,2130256.0,1917426.0,212830.0,9.990818004972173
New York,2024,19867248.0,15245866.0,4621382.0,23.26130926638657
North Carolina,2024,11046024.0,9952858.0,1093166.0,9.896465913889015
North Dakota,2024,796568.0,754658.0,41910.0,5.261321067379056
Ohio,2024,11883304.0,11228511.0,654793.0,5.510193124740392
Oklahoma,2024,4095393.0,3823455.0,271938.0,6.640095346160918
Oregon,2024,4272371.0,3843246.0,429125.0,10.044188578192296
Pennsylvania,2024,13078751.0,11988076.0,1090675.0,8.33929019674738
Rhode Island,2024,1112308.0,937439.0,174869.0,15.721275042524194
South Carolina,2024,5478831.0,5127822.0,351009.0,6.406640394638929
South Dakota,2024,924669.0,886310.0,38359.0,4.14840337461297
Tennessee,2024,7227750.0,6754999.0,472751.0,6.54077686693646
Texas,2024,31290831.0,25528354.0,5762477.0,18.415864378929406
Utah,2024,3503613.0,3161897.0,341716.0,9.753246149046713
Vermont,2024,648493.0,619465.0,29028.0,4.476224107276408
Virginia,2024,8811195.0,7617614.0,1193581.0,13.546187548907952
Washington,2024,7958180.0,6677371.0,1280809.0,16.094245166608445
West Virginia,2024,1769979.0,1732726.0,37253.0,2.104714236722583
Wisconsin,2024,5960975.0,5633942.0,327033.0,5.486233376251368
Wyoming,2024,587618.0,567162.0,20456.0,3.481173143096365
