Name,Year,Total,Native,Foreign-born,Percent Foreign-born
"El Cajon city, California",2015,103688.0,71823.0,31865.0,30.73161793071522
"Victorville city, California",2015,122236.0,100277.0,21959.0,17.964429464314932
"Anaheim city, California",2015,350738.0,213605.0,137133.0,39.09841534136592
"Fullerton city, California",2015,140849.0,97445.0,43404.0,30.815980234151468
"Huntington Beach city, California",2015,201927.0,166559.0,35368.0,17.515240656276774
"Tustin city, California",2015,80563.0,55529.0,25034.0,31.073818005784293
"Richmond city, California",2015,109715.0,67500.0,42215.0,38.476963040605206
"Buena Park city, California",2015,83264.0,54834.0,28430.0,34.14440814757879
"San Leandro city, California",2015,90711.0,56418.0,34293.0,37.80467638985349
"Alhambra city, California",2015,85572.0,41131.0,44441.0,51.934043846117895
"Norwalk city, California",2015,107145.0,67749.0,39396.0,36.76886462270755
"Santa Monica city, California",2015,93219.0,68771.0,24448.0,26.22641307029683
"South Gate city, California",2015,96399.0,55828.0,40571.0,42.08653616738763
"West Covina city, California",2015,108489.0,71451.0,37038.0,34.139866714597794
"Garden Grove city, California",2015,175384.0,94707.0,80677.0,46.00020526387812
"Laguna Niguel city, California",2015,65812.0,53241.0,12571.0,19.101379687594967
"Yorba Linda city, California",2015,67966.0,52434.0,15532.0,22.852602771974222
"Santa Maria city, California",2015,105082.0,65890.0,39192.0,37.2965874269618
"Santa Barbara city, California",2015,91852.0,72411.0,19441.0,21.165570700692417
"Manteca city, California",2015,75450.0,61508.0,13942.0,18.47846255798542
"San Jose city, California",2015,1026919.0,625426.0,401493.0,39.09685184517961
"San Francisco city, California",2015,864816.0,567617.0,297199.0,34.365576030045695
"Santa Clara city, California",2015,126216.0,73935.0,52281.0,41.4218482601255
"Vista city, California",2015,100884.0,77613.0,23271.0,23.067086951350067
"Visalia city, California",2015,130094.0,109315.0,20779.0,15.972296954509815
"Hayward city, California",2015,158300.0,97330.0,60970.0,38.51547694251421
"Livermore city, California",2015,88117.0,74158.0,13959.0,15.84143808799664
"Moreno Valley city, California",2015,204181.0,149739.0,54442.0,26.663597494379985
"Redlands city, California",2015,71028.0,62347.0,8681.0,12.221940643126654
"Mission Viejo city, California",2015,97163.0,79855.0,17308.0,17.81336516986919
"Newport Beach city, California",2015,87131.0,71813.0,15318.0,17.58042487748333
"San Clemente city, California",2015,65532.0,57423.0,8109.0,12.374107306354148
"Berkeley city, California",2015,120971.0,95971.0,25000.0,20.666110059435734
"Fremont city, California",2015,232191.0,122764.0,109427.0,47.12801099095142
"Bellflower city, California",2015,78434.0,53827.0,24607.0,31.372874008720707
"Arden-Arcade CDP, California",2015,96276.0,82818.0,13458.0,13.978561635298517
"Citrus Heights city, California",2015,87053.0,77587.0,9466.0,10.873835479535456
"Camarillo city, California",2015,67623.0,57888.0,9735.0,14.395989530189432
"Simi Valley city, California",2015,126766.0,103506.0,23260.0,18.34876859725794
"Thousand Oaks city, California",2015,129329.0,103999.0,25330.0,19.585707768559253
"Pleasanton city, California",2015,79519.0,56311.0,23208.0,29.185477684578526
"Union City city, California",2015,74510.0,41758.0,32752.0,43.95651590390552
"Davis city, California",2015,67656.0,53659.0,13997.0,20.688482913562726
"Jurupa Valley city, California",2015,100314.0,74976.0,25338.0,25.25868772055745
"Carlsbad city, California",2015,113466.0,95777.0,17689.0,15.589692066345865
"Chula Vista city, California",2015,265754.0,183044.0,82710.0,31.12276767235865
"Antioch city, California",2015,110542.0,85600.0,24942.0,22.563369578983554
"Downey city, California",2015,114211.0,74234.0,39977.0,35.0027580530772
"Glendale city, California",2015,201025.0,89515.0,111510.0,55.47071259793558
"Palmdale city, California",2015,158350.0,116376.0,41974.0,26.50710451531418
"Redondo Beach city, California",2015,68185.0,54649.0,13536.0,19.851873579232972
"Torrance city, California",2015,148468.0,105372.0,43096.0,29.027130425411535
"Modesto city, California",2015,211257.0,171644.0,39613.0,18.751094638284176
"Turlock city, California",2015,72293.0,57607.0,14686.0,20.314553276250813
"Vacaville city, California",2015,96794.0,86217.0,10577.0,10.927330206417754
"Chino Hills city, California",2015,78313.0,53549.0,24764.0,31.621825239743085
"Fontana city, California",2015,207472.0,146024.0,61448.0,29.617490552942083
"Rancho Cucamonga city, California",2015,175232.0,141354.0,33878.0,19.33322680788897
"Upland city, California",2015,76447.0,59895.0,16552.0,21.651601763313145
"Florence-Graham CDP, California",2016,63582.0,37487.0,26095.0,41.04148972979774
"Downey city, California",2016,113267.0,76506.0,36761.0,32.45517229201798
"Glendale city, California",2016,200826.0,94003.0,106823.0,53.19181779251691
"Palmdale city, California",2016,157349.0,118682.0,38667.0,24.574036059968606
"Redondo Beach city, California",2016,67863.0,54696.0,13167.0,19.402325272976437
"Torrance city, California",2016,147185.0,101232.0,45953.0,31.22125216564188
"Modesto city, California",2016,212172.0,178152.0,34020.0,16.034160963746395
"Turlock city, California",2016,72808.0,52437.0,20371.0,27.979068234259973
"Apple Valley town, California",2016,72542.0,64969.0,7573.0,10.43946954867525
"San Buenaventura (Ventura) city, California",2016,109591.0,93369.0,16222.0,14.802310408701445
"Santa Clarita city, California",2016,181960.0,145078.0,36882.0,20.269289953836008
"Rancho Cordova city, California",2016,72319.0,54910.0,17409.0,24.072512064602662
"Riverside city, California",2016,324727.0,252060.0,72667.0,22.37787433752044
"Temecula city, California",2016,113062.0,95928.0,17134.0,15.15451699067768
"Salinas city, California",2016,157224.0,90927.0,66297.0,42.16722637765227
"Fairfield city, California",2016,114757.0,88425.0,26332.0,22.945876939968805
"Palo Alto city, California",2016,67021.0,43190.0,23831.0,35.557511824651975
"Carson city, California",2016,92821.0,62331.0,30490.0,32.84817013391366
"Compton city, California",2016,97537.0,65664.0,31873.0,32.677855583009524
"Westminster city, California",2016,91565.0,50902.0,40663.0,44.40888985966254
"South San Francisco city, California",2016,66989.0,39729.0,27260.0,40.69324814521787
"Oxnard city, California",2016,207911.0,133192.0,74719.0,35.9379734597977
"Rialto city, California",2016,103300.0,75738.0,27562.0,26.681510164569218
"Carmichael CDP, California",2016,63064.0,55094.0,7970.0,12.637955093238615
"Mission Viejo city, California",2016,96386.0,76061.0,20325.0,21.087087336335152
"Newport Beach city, California",2016,86683.0,73568.0,13115.0,15.129840914596866
"San Clemente city, California",2016,65304.0,57205.0,8099.0,12.401996814896483
"Berkeley city, California",2016,121241.0,97571.0,23670.0,19.52309862175337
"Fremont city, California",2016,233145.0,118592.0,114553.0,49.13380085354608
"Bellflower city, California",2016,77789.0,50242.0,27547.0,35.41246191620923
"Arden-Arcade CDP, California",2016,106061.0,85448.0,20613.0,19.43504209841506
"Citrus Heights city, California",2016,87444.0,75354.0,12090.0,13.825991491697543
"Pleasanton city, California",2016,82267.0,56100.0,26167.0,31.807407587489518
"Oakland city, California",2016,419987.0,302800.0,117187.0,27.902530316414552
"Burbank city, California",2016,104451.0,68536.0,35915.0,34.384543948837255
"East Los Angeles CDP, California",2016,127804.0,77889.0,49915.0,39.05589809395637
"Vallejo city, California",2016,121316.0,87346.0,33970.0,28.00125292624221
"Milpitas city, California",2016,77534.0,33319.0,44215.0,57.0265947842237
"Hawthorne city, California",2016,88032.0,55673.0,32359.0,36.75822428207924
"San Mateo city, California",2016,103959.0,68001.0,35958.0,34.58863590453929
"Bakersfield city, California",2016,376371.0,302345.0,74026.0,19.668359145630244
"Corona city, California",2016,166774.0,123238.0,43536.0,26.10478851619557
"Antioch city, California",2016,110876.0,85741.0,25135.0,22.66946859554818
"Roseville city, California",2016,132683.0,116552.0,16131.0,12.157548442528432
"Chino city, California",2016,87771.0,65355.0,22416.0,25.539187203062514
"San Bernardino city, California",2016,216242.0,165977.0,50265.0,23.24479055872587
"Los Angeles city, California",2016,3976324.0,2476906.0,1499418.0,37.70864748446052
"Moreno Valley city, California",2016,205516.0,158691.0,46825.0,22.784114132233015
"Redlands city, California",2016,71288.0,59713.0,11575.0,16.236954326113793
"Camarillo city, California",2016,67345.0,56692.0,10653.0,15.818546291484148
"Fresno city, California",2016,522021.0,408350.0,113671.0,21.775177626953703
"Oceanside city, California",2016,175441.0,140465.0,34976.0,19.936046876157796
"Alameda city, California",2016,78907.0,56942.0,21965.0,27.8365670979761
"Lynwood city, California",2016,71184.0,42814.0,28370.0,39.8544616767813
"Thousand Oaks city, California",2016,128915.0,104930.0,23985.0,18.60528255051778
"Merced city, California",2016,82573.0,64915.0,17658.0,21.38471413173798
"Tracy city, California",2016,89263.0,66822.0,22441.0,25.14031569631314
"Simi Valley city, California",2016,126327.0,104515.0,21812.0,17.2663009491241
"El Cajon city, California",2016,103769.0,72588.0,31181.0,30.04847305071842
"Victorville city, California",2016,122283.0,102599.0,19684.0,16.097086267101723
"Anaheim city, California",2016,351066.0,223554.0,127512.0,36.32137546786075
"Fullerton city, California",2016,140734.0,96058.0,44676.0,31.74499410234911
"Huntington Beach city, California",2016,200631.0,168114.0,32517.0,16.20736576102397
"Tustin city, California",2016,80379.0,52744.0,27635.0,34.38087062541211
"Richmond city, California",2016,109814.0,70753.0,39061.0,35.57014588303859
"San Marcos city, California",2016,95268.0,73251.0,22017.0,23.110593273712055
"Santa Rosa city, California",2016,175143.0,141600.0,33543.0,19.1517788321543
"Irvine city, California",2016,266117.0,162847.0,103270.0,38.80623936088262
"Whittier city, California",2016,86892.0,72348.0,14544.0,16.738019610551028
"Stockton city, California",2016,307057.0,231629.0,75428.0,24.56482021253383
"Long Beach city, California",2016,470140.0,347134.0,123006.0,26.163695920364148
"Pasadena city, California",2016,142052.0,101505.0,40547.0,28.543772702953845
"Pomona city, California",2016,152476.0,99081.0,53395.0,35.018625882106036
"Napa city, California",2016,80412.0,62418.0,17994.0,22.377257125802117
"Elk Grove city, California",2016,169780.0,130923.0,38857.0,22.88667687595712
"Mountain View city, California",2016,80459.0,47277.0,33182.0,41.24088044842715
"Lake Forest city, California",2016,83236.0,63770.0,19466.0,23.386515450045653
"Santa Ana city, California",2016,334236.0,180241.0,153995.0,46.07373233284266
"Escondido city, California",2016,151594.0,106069.0,45525.0,30.03087193424542
"Menifee city, California",2016,88510.0,73797.0,14713.0,16.622980454185967
"Costa Mesa city, California",2016,112825.0,79915.0,32910.0,29.169067139375137
"Redwood City city, California",2016,84965.0,54242.0,30723.0,36.1595951274054
"Pittsburg city, California",2016,70677.0,47644.0,23033.0,32.589102536893186
"Walnut Creek city, California",2016,69127.0,52063.0,17064.0,24.685000072330638
"Daly City city, California",2016,106484.0,50340.0,56144.0,52.7252920626573
"Indio city, California",2016,88484.0,66463.0,22021.0,24.88698521766647
"Murrieta city, California",2016,111682.0,94542.0,17140.0,15.347146361992085
"Castro Valley CDP, California",2016,65153.0,48827.0,16326.0,25.057940539959787
"Clovis city, California",2016,106587.0,93185.0,13402.0,12.57376603150478
"Chico city, California",2016,91545.0,84247.0,7298.0,7.9720356109017425
"Folsom city, California",2016,77278.0,64060.0,13218.0,17.104479929604803
"Sacramento city, California",2016,495200.0,382299.0,112901.0,22.799071082390952
"Concord city, California",2016,128728.0,95174.0,33554.0,26.06581318749612
"San Ramon city, California",2016,75643.0,49471.0,26172.0,34.59936808429068
"Redding city, California",2016,91797.0,85648.0,6149.0,6.698475985053978
"Jurupa Valley city, California",2016,103543.0,72602.0,30941.0,29.88227113373188
"Carlsbad city, California",2016,113957.0,97304.0,16653.0,14.61340681134112
"Union City city, California",2016,75316.0,42735.0,32581.0,43.25906845822933
"Davis city, California",2016,68107.0,53814.0,14293.0,20.986095408695142
"Orange city, California",2016,140507.0,108518.0,31989.0,22.766837239425794
"El Monte city, California",2016,115800.0,56286.0,59514.0,51.39378238341968
"Chula Vista city, California",2016,267169.0,176864.0,90305.0,33.800702925863405
"Vacaville city, California",2016,98308.0,84381.0,13927.0,14.166700573707125
"Chino Hills city, California",2016,78821.0,57805.0,21016.0,26.66294515421017
"Fontana city, California",2016,209659.0,153991.0,55668.0,26.55168630967428
"Rancho Cucamonga city, California",2016,176540.0,141036.0,35504.0,20.111022997620935
"Upland city, California",2016,76691.0,63054.0,13637.0,17.781747532304966
"Buena Park city, California",2016,83148.0,50974.0,32174.0,38.69485736277481
"San Leandro city, California",2016,90460.0,57468.0,32992.0,36.47136856068981
"Alhambra city, California",2016,85465.0,41146.0,44319.0,51.856315450769316
"Norwalk city, California",2016,106161.0,70662.0,35499.0,33.438833469918336
"Santa Monica city, California",2016,92478.0,70385.0,22093.0,23.890006271761933
"South Gate city, California",2016,95537.0,55582.0,39955.0,41.821493243455414
"West Covina city, California",2016,107840.0,69300.0,38540.0,35.73813056379822
"Garden Grove city, California",2016,174877.0,98165.0,76712.0,43.86626028580088
"Laguna Niguel city, California",2016,65328.0,52147.0,13181.0,20.176647073230466
"Yorba Linda city, California",2016,68236.0,53419.0,14817.0,21.714344334368953
"Santa Maria city, California",2016,106286.0,66298.0,39988.0,37.62301714242703
"Santa Barbara city, California",2016,91940.0,70273.0,21667.0,23.566456384598652
"Ontario city, California",2016,173211.0,128710.0,44501.0,25.691786318420885
"Hemet city, California",2016,84277.0,71941.0,12336.0,14.637445566406019
"Perris city, California",2016,76330.0,53835.0,22495.0,29.470719245381893
"Manteca city, California",2016,76912.0,64179.0,12733.0,16.555283960890367
"San Jose city, California",2016,1025373.0,622597.0,402776.0,39.28092508774856
"San Francisco city, California",2016,870887.0,565473.0,305414.0,35.06930290611756
"Santa Clara city, California",2016,125938.0,70732.0,55206.0,43.83585573853801
"Yuba City city, California",2016,66837.0,50204.0,16633.0,24.88591648338495
"Sunnyvale city, California",2016,152762.0,78876.0,73886.0,48.366740419737894
"San Diego city, California",2016,1406622.0,1031254.0,375368.0,26.68577627820409
"Vista city, California",2016,101665.0,72952.0,28713.0,28.24275807800128
"Visalia city, California",2016,131069.0,112940.0,18129.0,13.831645926954506
"Hayward city, California",2016,158969.0,93879.0,65090.0,40.945089923192576
"Livermore city, California",2016,89118.0,75373.0,13745.0,15.423371260575866
"Baldwin Park city, California",2016,76465.0,39146.0,37319.0,48.80533577453737
"Inglewood city, California",2016,110667.0,77874.0,32793.0,29.632139662229935
"Lakewood city, California",2016,81121.0,60295.0,20826.0,25.6727604442746
"Hesperia city, California",2016,93714.0,75813.0,17901.0,19.101735066265448
"Lancaster city, California",2016,160107.0,142981.0,17126.0,10.696596650989651
"Rialto city, California",2017,103555.0,76656.0,26899.0,25.97556853845782
"Carmichael CDP, California",2017,65959.0,55284.0,10675.0,16.184296305280554
"Visalia city, California",2017,133009.0,115110.0,17899.0,13.456984113856956
"Hayward city, California",2017,160485.0,99179.0,61306.0,38.200454871171765
"Livermore city, California",2017,90290.0,73173.0,17117.0,18.957802635950824
"Baldwin Park city, California",2017,76392.0,43779.0,32613.0,42.691643103989946
"Inglewood city, California",2017,110611.0,82630.0,27981.0,25.296760720000723
"Jurupa Valley city, California",2017,106032.0,80051.0,25981.0,24.502980232382676
"Santa Rosa city, California",2017,175269.0,138086.0,37183.0,21.214818364913363
"Irvine city, California",2017,277436.0,166462.0,110974.0,39.99985582260413
"San Jose city, California",2017,1035353.0,618205.0,417148.0,40.290413028213564
"San Francisco city, California",2017,884363.0,569897.0,314466.0,35.55847542242269
"Santa Clara city, California",2017,127131.0,70195.0,56936.0,44.785300202153685
"Vista city, California",2017,101557.0,74893.0,26664.0,26.255206435794676
"Riverside city, California",2017,327722.0,251635.0,76087.0,23.216933864677987
"Temecula city, California",2017,114318.0,97321.0,16997.0,14.86817474063577
"Mission Viejo city, California",2017,96009.0,77310.0,18699.0,19.47629909695966
"Lodi city, California",2017,65891.0,54371.0,11520.0,17.483419586893508
"Newport Beach city, California",2017,86151.0,75706.0,10445.0,12.124061241308864
"San Clemente city, California",2017,65269.0,56501.0,8768.0,13.433636182567529
"Berkeley city, California",2017,122334.0,97013.0,25321.0,20.698252325600404
"Fremont city, California",2017,234954.0,120262.0,114692.0,48.81466159333316
"Bellflower city, California",2017,77772.0,54729.0,23043.0,29.628915290850177
"Yuba City city, California",2017,66872.0,49999.0,16873.0,25.231786098815647
"Sunnyvale city, California",2017,153656.0,79018.0,74638.0,48.57473837663352
"San Diego city, California",2017,1419488.0,1051467.0,368021.0,25.92631991253184
"Salinas city, California",2017,157594.0,97113.0,60481.0,38.377730116628804
"Fairfield city, California",2017,116280.0,91342.0,24938.0,21.446508427932574
"Folsom city, California",2017,78038.0,65322.0,12716.0,16.294625695174144
"Sacramento city, California",2017,501890.0,389986.0,111904.0,22.29651915758433
"Lakewood city, California",2017,80971.0,63208.0,17763.0,21.93748379049289
"Elk Grove city, California",2017,171831.0,127304.0,44527.0,25.913251974323607
"Rancho Cordova city, California",2017,73554.0,55113.0,18441.0,25.07137613182152
"Menifee city, California",2017,90599.0,76646.0,13953.0,15.400832238766432
"Palo Alto city, California",2017,67170.0,44317.0,22853.0,34.02262914991812
"Florence-Graham CDP, California",2017,68095.0,41837.0,26258.0,38.56083412879066
"Hawthorne city, California",2017,87863.0,57024.0,30839.0,35.09896088228264
"Moreno Valley city, California",2017,207211.0,156450.0,50761.0,24.497251593786043
"Redlands city, California",2017,71562.0,60287.0,11275.0,15.755568597859199
"Santa Clarita city, California",2017,210886.0,166985.0,43901.0,20.817408457650107
"Mountain View city, California",2017,81443.0,42319.0,39124.0,48.038505457804845
"Lake Forest city, California",2017,84308.0,62881.0,21427.0,25.415144470275656
"Santa Ana city, California",2017,334135.0,188505.0,145630.0,43.584180046987
"Whittier city, California",2017,86841.0,73959.0,12882.0,14.834006978270633
"Camarillo city, California",2017,67849.0,57947.0,9902.0,14.594172353313978
"Simi Valley city, California",2017,126875.0,102747.0,24128.0,19.017142857142858
"Thousand Oaks city, California",2017,128972.0,109124.0,19848.0,15.389386843655986
"Lake Elsinore city, California",2017,66412.0,50584.0,15828.0,23.83304222128531
"Madera city, California",2017,65506.0,48827.0,16679.0,25.46178975971667
"Merced city, California",2017,83100.0,64240.0,18860.0,22.695547533092657
"Tracy city, California",2017,90886.0,66318.0,24568.0,27.03166604317497
"Redwood City city, California",2017,86683.0,56207.0,30476.0,35.157989455833324
"Concord city, California",2017,129778.0,95935.0,33843.0,26.077609456148192
"San Ramon city, California",2017,75922.0,49658.0,26264.0,34.59339848792182
"Redding city, California",2017,91788.0,83940.0,7848.0,8.550137272846124
"Manteca city, California",2017,79275.0,67329.0,11946.0,15.069063386944181
"Union City city, California",2017,75344.0,39062.0,36282.0,48.155128477383734
"Davis city, California",2017,68985.0,57505.0,11480.0,16.641298833079652
"Pittsburg city, California",2017,72157.0,50661.0,21496.0,29.790595507019418
"Walnut Creek city, California",2017,69792.0,53736.0,16056.0,23.005502063273727
"Daly City city, California",2017,107091.0,51698.0,55393.0,51.7251683147977
"El Cajon city, California",2017,103906.0,73837.0,30069.0,28.938656093007143
"Victorville city, California",2017,122465.0,96846.0,25619.0,20.91944637243294
"Anaheim city, California",2017,352456.0,221596.0,130860.0,37.12803867716821
"Fullerton city, California",2017,140402.0,98417.0,41985.0,29.903420179199724
"Huntington Beach city, California",2017,201882.0,170033.0,31849.0,15.77604739402225
"Tustin city, California",2017,80502.0,54339.0,26163.0,32.49981366922561
"Richmond city, California",2017,110037.0,71563.0,38474.0,34.96460281541663
"Downey city, California",2017,113089.0,76749.0,36340.0,32.13398296916588
"Glendale city, California",2017,203066.0,94272.0,108794.0,53.57568475274049
"Palmdale city, California",2017,157507.0,120173.0,37334.0,23.703073514193022
"Redondo Beach city, California",2017,67908.0,55525.0,12383.0,18.234964952582907
"Alameda city, California",2017,79188.0,59263.0,19925.0,25.161640652624133
"Lynwood city, California",2017,71115.0,45652.0,25463.0,35.805385642972645
"Los Angeles city, California",2017,3999742.0,2525438.0,1474304.0,36.859977468546724
"Costa Mesa city, California",2017,113821.0,88916.0,24905.0,21.88084799817257
"Orange city, California",2017,140557.0,107421.0,33136.0,23.574777492405214
"El Monte city, California",2017,116110.0,55368.0,60742.0,52.314184824735165
"Ontario city, California",2017,175850.0,128504.0,47346.0,26.924083025305656
"Hemet city, California",2017,85153.0,72421.0,12732.0,14.95191009124752
"Perris city, California",2017,77895.0,52978.0,24917.0,31.987932473201102
"Fresno city, California",2017,527422.0,426415.0,101007.0,19.151078263705344
"Oceanside city, California",2017,176208.0,138770.0,37438.0,21.24648143103605
"Norwalk city, California",2017,106086.0,66979.0,39107.0,36.86348811341741
"Carson city, California",2017,92736.0,59451.0,33285.0,35.89221014492754
"Compton city, California",2017,97626.0,68362.0,29264.0,29.975621248437918
"Westminster city, California",2017,91548.0,49385.0,42163.0,46.055621094944726
"Arden-Arcade CDP, California",2017,100573.0,77588.0,22985.0,22.854046314617243
"Citrus Heights city, California",2017,87924.0,75432.0,12492.0,14.20772485328238
"Pleasanton city, California",2017,83007.0,56414.0,26593.0,32.03705711566494
"Oakland city, California",2017,425204.0,305794.0,119410.0,28.082990752674007
"Burbank city, California",2017,104823.0,74741.0,30082.0,28.697900269978916
"East Los Angeles CDP, California",2017,125542.0,75060.0,50482.0,40.21124404581734
"San Marcos city, California",2017,96188.0,70759.0,25429.0,26.436769659416974
"Santa Cruz city, California",2017,65028.0,52436.0,12592.0,19.363966291443685
"Santa Monica city, California",2017,92298.0,67835.0,24463.0,26.504366291793975
"South Gate city, California",2017,95422.0,55750.0,39672.0,41.57531806082454
"West Covina city, California",2017,107623.0,66034.0,41589.0,38.64322681954601
"Garden Grove city, California",2017,174228.0,96839.0,77389.0,44.418233578988456
"Laguna Niguel city, California",2017,66346.0,50217.0,16129.0,24.310433183613178
"Yorba Linda city, California",2017,68234.0,56098.0,12136.0,17.785854559310607
"Santa Maria city, California",2017,107018.0,69408.0,37610.0,35.14362069932161
"Santa Barbara city, California",2017,92099.0,75055.0,17044.0,18.50617270545826
"South San Francisco city, California",2017,67430.0,39417.0,28013.0,41.543823224084235
"Oxnard city, California",2017,210038.0,138156.0,71882.0,34.22333101629229
"Hesperia city, California",2017,94867.0,80951.0,13916.0,14.668957593262148
"Chino Hills city, California",2017,80400.0,57253.0,23147.0,28.789800995024876
"Fontana city, California",2017,211820.0,164854.0,46966.0,22.172599376829382
"Rancho Cucamonga city, California",2017,177446.0,141126.0,36320.0,20.468198775965647
"Upland city, California",2017,76985.0,64542.0,12443.0,16.162888874456062
"Antioch city, California",2017,111683.0,85413.0,26270.0,23.521932612841702
"Stockton city, California",2017,310476.0,230241.0,80235.0,25.842577204035095
"Long Beach city, California",2017,469459.0,350036.0,119423.0,25.438430193052003
"Pasadena city, California",2017,142632.0,96945.0,45687.0,32.03138145717651
"Pomona city, California",2017,152946.0,96233.0,56713.0,37.08040746407229
"Napa city, California",2017,79782.0,64151.0,15631.0,19.592138577624024
"Escondido city, California",2017,151979.0,112036.0,39943.0,26.28192052849407
"Lancaster city, California",2017,160323.0,146209.0,14114.0,8.803477978830236
"San Mateo city, California",2017,104733.0,70466.0,34267.0,32.71843640495355
"Bakersfield city, California",2017,380887.0,311521.0,69366.0,18.211700583112577
"Corona city, California",2017,167843.0,131333.0,36510.0,21.752471059263716
"Roseville city, California",2017,135325.0,116305.0,19020.0,14.05505265102531
"Chino city, California",2017,89798.0,69184.0,20614.0,22.95596783892737
"San Bernardino city, California",2017,216983.0,171270.0,45713.0,21.06754907066452
"Apple Valley town, California",2017,73071.0,66429.0,6642.0,9.089789382928933
"San Buenaventura (Ventura) city, California",2017,110784.0,94322.0,16462.0,14.859546504910456
"Castro Valley CDP, California",2017,62103.0,47520.0,14583.0,23.48195739336264
"Clovis city, California",2017,109700.0,97321.0,12379.0,11.284412032816773
"Chico city, California",2017,93297.0,85980.0,7317.0,7.842695906620792
"Carlsbad city, California",2017,115326.0,99612.0,15714.0,13.625721866708288
"Chula Vista city, California",2017,270450.0,187558.0,82892.0,30.649657977445
"Vacaville city, California",2017,100023.0,87142.0,12881.0,12.878038051248215
"Vallejo city, California",2017,122086.0,90917.0,31169.0,25.530363841881954
"Milpitas city, California",2017,78108.0,39411.0,38697.0,49.54294054386234
"Buena Park city, California",2017,83026.0,52630.0,30396.0,36.61021848577554
"San Leandro city, California",2017,90555.0,54442.0,36113.0,39.87963116338137
"Alhambra city, California",2017,85391.0,39775.0,45616.0,53.42014966448455
"Modesto city, California",2017,214220.0,170541.0,43679.0,20.38978620110167
"Turlock city, California",2017,73562.0,56835.0,16727.0,22.738642233761997
"Indio city, California",2017,89784.0,69189.0,20595.0,22.938385458433576
